dial_0,usr,I am looking for a restaurant that serves swedish food.,
dial_0,sys,Do you have a preference on the area and pricerange?,ask_type
dial_0,usr,i would prefer the centre area please,
dial_0,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_0,usr,what about chinese food?,
dial_0,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_0,usr,can you help me to make a reservation for 5 people at 15:15 on monday?,
dial_0,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_0,usr,Thank you for helping me! Goodbye,
dial_1,usr,I am looking for a specific restaurant called pizza hut city centre.,
dial_1,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_1,usr,can i have the address and phone number?,
dial_1,sys,pizza hut city centre is located at Regent Street City Centre . Its phone number is 01223323737 and the postcode is cb21ab . is there anything else i can help you with ?,provide_info
dial_1,usr,Thank you for helping me! Goodbye,
dial_2,usr,I am looking for a expensive restaurant which serves persian food.,
dial_2,sys,Do you have a preference on the area?,ask_type
dial_2,usr,i would prefer the centre area please,
dial_2,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_2,usr,what about european food?,
dial_2,sys,eraina is a european restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_2,usr,can you help me to make a reservation for 3 people at 15:30 on friday?,
dial_2,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_2,usr,Thank you for helping me! Goodbye,
dial_3,usr,I am looking for a moderate restaurant.,
dial_3,sys,Do you have a preference on the food and area?,ask_type
dial_3,usr,i would prefer the north area please,
dial_3,sys,the nirala is a indian restaurant on the north side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_3,usr,can i have the address and phone number?,
dial_3,sys,the nirala is located at 7 Milton Road Chesterton . Its phone number is 01223360966 and the postcode is cb41uy . is there anything else i can help you with ?,provide_info
dial_3,usr,Thank you for helping me! Goodbye,
dial_4,usr,I am looking for a expensive restaurant in the east area.,
dial_4,sys,Do you have a preference on the food?,ask_type
dial_4,usr,i do not care.,
dial_4,sys,yu garden is a chinese restaurant on the east side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_4,usr,can i have the address and phone number?,
dial_4,sys,yu garden is located at 529 Newmarket Road Fen Ditton . Its phone number is 01223248882 and the postcode is cb58pa . is there anything else i can help you with ?,provide_info
dial_4,usr,Thank you for helping me! Goodbye,
dial_5,usr,I am looking for a restaurant that serves mediterranean food.,
dial_5,sys,Do you have a preference on the area and pricerange?,ask_type
dial_5,usr,I am looking for a cheap restaurant.,
dial_5,sys,the gardenia is a mediterranean restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_5,usr,can i have the postcode and phone number?,
dial_5,sys,the gardenia is located at 2 Rose Crescent City Centre . Its phone number is 01223356354 and the postcode is cb23ll . is there anything else i can help you with ?,provide_info
dial_5,usr,Thank you for helping me! Goodbye,
dial_6,usr,I am looking for a restaurant which is in the north area.,
dial_6,sys,Do you have a preference on the food and pricerange?,ask_type
dial_6,usr,is there a cheap place to eat in the north ?,
dial_6,sys,da vinci pizzeria is a italian restaurant on the north side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_6,usr,can you help me to make a reservation for 3 people at 16:15 on saturday?,
dial_6,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_6,usr,Thank you for helping me! Goodbye,
dial_7,usr,I am looking for a moderate restaurant in the west area.,
dial_7,sys,Do you have a preference on the food?,ask_type
dial_7,usr,i do not care.,
dial_7,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_7,usr,what is the address and postcode?,
dial_7,sys,prezzo is located at 21 - 24 Northampton Road . Its phone number is 01799521260 and the postcode is cb30ad . is there anything else i can help you with ?,provide_info
dial_7,usr,Thank you for helping me! Goodbye,
dial_8,usr,I am looking for a moderate restaurant in the centre area.,
dial_8,sys,Do you have a preference on the food?,ask_type
dial_8,usr,i would like the vegetarian food.,
dial_8,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_8,usr,what about international food?,
dial_8,sys,the varsity restaurant is a international restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_8,usr,can you help me to make a reservation for 6 people at 20:00 on wednesday?,
dial_8,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_8,usr,Thank you for helping me! Goodbye,
dial_9,usr,I am looking for a restaurant that serves mediterranean food.,
dial_9,sys,Do you have a preference on the area and pricerange?,ask_type
dial_9,usr,is there a expensive place to eat in the south ?,
dial_9,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_9,usr,what about chinese food?,
dial_9,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_9,usr,can you help me to make a reservation for 1 people at 16:00 on monday?,
dial_9,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_9,usr,Thank you for helping me! Goodbye,
dial_10,usr,I am looking for a restaurant that serves italian food.,
dial_10,sys,Do you have a preference on the area and pricerange?,ask_type
dial_10,usr,I am looking for a cheap restaurant.,
dial_10,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_10,usr,can i have the address and phone number?,
dial_10,sys,pizza hut city centre is located at Regent Street City Centre . Its phone number is 01223323737 and the postcode is cb21ab . is there anything else i can help you with ?,provide_info
dial_10,usr,Thank you for helping me! Goodbye,
dial_11,usr,I am looking for a restaurant which is in the west area.,
dial_11,sys,Do you have a preference on the food and pricerange?,ask_type
dial_11,usr,I am looking for a moderate restaurant.,
dial_11,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_11,usr,can i have the address and phone number?,
dial_11,sys,prezzo is located at 21 - 24 Northampton Road . Its phone number is 01799521260 and the postcode is cb30ad . is there anything else i can help you with ?,provide_info
dial_11,usr,Thank you for helping me! Goodbye,
dial_12,usr,I am looking for a restaurant that serves italian food.,
dial_12,sys,Do you have a preference on the area and pricerange?,ask_type
dial_12,usr,i would prefer the south area please,
dial_12,sys,pizza hut cherry hinton is a italian restaurant on the south side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_12,usr,can i have the postcode and phone number?,
dial_12,sys,pizza hut cherry hinton is located at G4 Cambridge Leisure Park Clifton Way Cherry Hinton . Its phone number is 01223323737 and the postcode is cb17dy . is there anything else i can help you with ?,provide_info
dial_12,usr,Thank you for helping me! Goodbye,
dial_13,usr,I am looking for a french restaurant in the north area,
dial_13,sys,Do you have a preference on the pricerange?,ask_type
dial_13,usr,i do not care.,
dial_13,sys,restaurant two two is a french restaurant on the north side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_13,usr,what is its phone number ?,
dial_13,sys,restaurant two two is located at 22 Chesterton Road Chesterton . Its phone number is 01223351880 and the postcode is cb43ax . is there anything else i can help you with ?,provide_info
dial_13,usr,Thank you for helping me! Goodbye,
dial_14,usr,I am looking for a expensive restaurant that serves mediterranean food in the south area.,
dial_14,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_14,usr,what about chinese food?,
dial_14,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_14,usr,can you help me to make a reservation for 1 people at 16:00 on monday?,
dial_14,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_14,usr,Thank you for helping me! Goodbye,
dial_15,usr,I am looking for a moderate restaurant.,
dial_15,sys,Do you have a preference on the food and area?,ask_type
dial_15,usr,i would like the chinese food.,
dial_15,sys,jinling noodle bar is a chinese restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_15,usr,can you help me to make a reservation for 7 people at 13:45 on tuesday?,
dial_15,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_15,usr,Thank you for helping me! Goodbye,
dial_16,usr,I am looking for a indian restaurant in the east area,
dial_16,sys,Do you have a preference on the pricerange?,ask_type
dial_16,usr,i do not care.,
dial_16,sys,curry prince is a indian restaurant on the east side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_16,usr,can i have the address and phone number?,
dial_16,sys,curry prince is located at 451 Newmarket Road Fen Ditton . Its phone number is 01223566388 and the postcode is cb58jj . is there anything else i can help you with ?,provide_info
dial_16,usr,Thank you for helping me! Goodbye,
dial_17,usr,I am looking for a restaurant which is in the north area.,
dial_17,sys,Do you have a preference on the food and pricerange?,ask_type
dial_17,usr,I am looking for a moderate restaurant.,
dial_17,sys,the nirala is a indian restaurant on the north side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_17,usr,can i have the postcode and phone number?,
dial_17,sys,the nirala is located at 7 Milton Road Chesterton . Its phone number is 01223360966 and the postcode is cb41uy . is there anything else i can help you with ?,provide_info
dial_17,usr,Thank you for helping me! Goodbye,
dial_18,usr,I am looking for a restaurant which is in the centre area.,
