dial_0,usr,i need a really inexpensive restaurant on the centre side .,inform_type
dial_0,sys,Do you have a preference on the food and pricerange?,ask_type
dial_0,usr,it should serve swedish food in the dontcare price range .,inform_type
dial_0,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_0,usr,how about chinese food ?,inform_type_change
dial_0,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_0,usr,are there any others ?,anything_else
dial_0,sys,jinling noodle bar is a chinese restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_0,usr,yes please for 5 people at 15:15 on monday please . i will need the reference number too,make_reservation
dial_0,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_0,usr,no , that s all i needed . thanks so much .,goodbye
dial_1,usr,i am looking for a place that serves italian food . i do not care about the price range .,inform_type
dial_1,sys,Do you have a preference on the area and pricerange?,ask_type
dial_1,usr,in the south of town please . i am looking to stay in the dontcare price range .,inform_type
dial_1,sys,pizza hut cherry hinton is a italian restaurant on the south side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_1,usr,are there any other restaurant -s i can choose from ?,anything_else
dial_1,sys,frankie and bennys is a italian restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_1,usr,can i get the address and postcode , please ?,ask_info
dial_1,sys,frankie and bennys is located at Cambridge Leisure Park Clifton Way Cherry Hinton . Its phone number is 01223412430 and the postcode is cb17dy . is there anything else i can help you with ?,provide_info
dial_1,usr,thank you goodbye .,goodbye
dial_2,usr,i am looking for a restaurant that serves mexican food and in the south part of town .,inform_type
dial_2,sys,Do you have a preference on the pricerange?,ask_type
dial_2,usr,yes i would like it to be expensive .,inform_type
dial_2,sys,chiquito restaurant bar is a mexican restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_2,usr,could you get me a table for wednesday at someplace nice ? there will be 8 in my party and we'd like to eat at 18:30 .,make_reservation
dial_2,sys,Could you please tell me how many people you would like for the reservation?,ask_reservation_info
dial_2,usr,yes , a table for 7 .,make_reservation
dial_2,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_2,usr,wonderful , thanks . that s all i need .,goodbye
dial_3,usr,can you help me find a spanish restaurant please ?,inform_type
dial_3,sys,Do you have a preference on the area and pricerange?,ask_type
dial_3,usr,any type of food will be fine as long as it is dontcare -ly priced and in the dontcare part of town .,inform_type
dial_3,sys,la tasca is a spanish restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_3,usr,is there anything else ? give me the address and postcode please .,anything_else
dial_3,sys,la raza is a spanish restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_3,usr,yes , what is their phone number and where are they located at ?,ask_info
dial_3,sys,la raza is located at 4 - 6 Rose Crescent . Its phone number is 01223464550 and the postcode is cb23ll . is there anything else i can help you with ?,provide_info
dial_3,usr,thank you and goodbye .,goodbye
dial_4,usr,can you recommend me a moderate priced restaurant in the centre part of town ?,inform_type
dial_4,sys,Do you have a preference on the food?,ask_type
dial_4,usr,is there any where that serves international food ?,inform_type
dial_4,sys,the varsity restaurant is a international restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_4,usr,ok i would like to book for 2 people at 19:00 on tuesday please,make_reservation
dial_4,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_4,usr,yes , look it up and book me for sunday , please ?,make_reservation_change_time
