dial_0,usr,i am looking for a restaurant which is in the centre area.,inform_type
dial_0,sys,Do you have a preference on the food and pricerange?,ask_type
dial_0,usr,i would like the swedish food. i don't care about the pricerange.,inform_type
dial_0,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_0,usr,what about chinese food?,inform_type_change
dial_0,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_0,usr,are there any other options?,anything_else
dial_0,sys,jinling noodle bar is a chinese restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_0,usr,can you help me to make a reservation on 15:15?,make_reservation
dial_0,sys,Could you please tell me how many people and what day you would like for the reservation?,ask_reservation_info
dial_0,usr,can you help me to make a reservation for 5 people on monday?,make_reservation
dial_0,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_0,usr,thank you for helping me! goodbye,goodbye
dial_1,usr,i am looking for a expensive restaurant in the east area.,inform_type
dial_1,sys,Do you have a preference on the food?,ask_type
dial_1,usr, i don't care about the food.,inform_type
dial_1,sys,yu garden is a chinese restaurant on the east side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_1,usr,"can i have the address , phone number and its postcode?",ask_info
dial_1,sys,yu garden is located at 529 Newmarket Road Fen Ditton . Its phone number is 01223248882 and the postcode is cb58pa . is there anything else i can help you with ?,provide_info
dial_1,usr,thank you for helping me! goodbye,goodbye
dial_2,usr,i am looking for a moderate restaurant in the west area.,inform_type
dial_2,sys,Do you have a preference on the food?,ask_type
dial_2,usr, i don't care about the food.,inform_type
dial_2,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_2,usr,what is the address and postcode?,ask_info
dial_2,sys,prezzo is located at 21 - 24 Northampton Road . Its phone number is 01799521260 and the postcode is cb30ad . is there anything else i can help you with ?,provide_info
dial_2,usr,thank you for helping me! goodbye,goodbye
dial_3,usr,i am looking for a restaurant that serves north american food.,inform_type
dial_3,sys,Do you have a preference on the area and pricerange?,ask_type
dial_3,usr, i don't care about the area,inform_type
dial_3,sys,gourmet burger kitchen is a north american restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_3,usr,can i have the address and phone number?,ask_info
dial_3,sys,gourmet burger kitchen is located at Regent Street City Centre . Its phone number is 01223312598 and the postcode is cb21ab . is there anything else i can help you with ?,provide_info
dial_3,usr,thank you for helping me! goodbye,goodbye
dial_4,usr,i am looking for a expensive restaurant that serves modern european food in the centre area.,inform_type
dial_4,sys,darrys cookhouse and wine shop is a modern european restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_4,usr,are there any other options?,anything_else
dial_4,sys,"I'm sorry, there is no other restaurant matching your request. ",no_other
dial_4,usr,can you help me to make a reservation for 7 people?,make_reservation
dial_4,sys,Could you please tell me what day and time you would like for the reservation?,ask_reservation_info
dial_4,usr,can you help me to make a reservation at 15:30 on tuesday?,make_reservation
dial_4,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_4,usr,thank you for helping me! goodbye,goodbye
dial_5,usr,i am looking for a restaurant that serves the americas food.,inform_type
dial_5,sys,Do you have a preference on the area and pricerange?,ask_type
dial_5,usr,i would prefer the centre area please i don't care about the pricerange.,inform_type
dial_5,sys,"I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?",nomatch_result
dial_5,usr,what about italian food?,inform_type_change
dial_5,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_5,usr,are there any other options?,anything_else
dial_5,sys,stazione restaurant and coffee bar is a italian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_5,usr,can you help me to make a reservation for 5 people on wednesday?,make_reservation
dial_5,sys,Could you please tell me what time you would like for the reservation?,ask_reservation_info
dial_5,usr,can you help me to make a reservation on 18:15?,make_reservation
dial_5,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_5,usr,thank you for helping me! goodbye,goodbye
dial_6,usr,i am looking for a specific restaurant called loch fyne.,inform_type
dial_6,sys,loch fyne is a seafood restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_6,usr,can you help me to make a reservation for 8 people at 17:15?,make_reservation
dial_6,sys,Could you please tell me what day you would like for the reservation?,ask_reservation_info
dial_6,usr,can you help me to make a reservation on friday?,make_reservation
dial_6,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_6,usr,thank you for helping me! goodbye,goodbye
dial_7,usr,i am looking for a restaurant which is in the west area.,inform_type
dial_7,sys,Do you have a preference on the food and pricerange?,ask_type
dial_7,usr,i am looking for a moderate restaurant. i don't care about the food.,inform_type
dial_7,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_7,usr,are there any other options?,anything_else
dial_7,sys,saint johns chop house is a british restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_7,usr,can i have the address?,ask_info
dial_7,sys,saint johns chop house is located at 21 - 24 Northampton Street . Its phone number is 01223353110 and the postcode is cb30ad . is there anything else i can help you with ?,provide_info
dial_7,usr,thank you for helping me! goodbye,goodbye
dial_8,usr,i am looking for a specific restaurant called curry prince.,inform_type
dial_8,sys,curry prince is a indian restaurant on the east side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_8,usr,can you help me to make a reservation for 3 people at 11:00?,make_reservation
dial_8,sys,Could you please tell me what day you would like for the reservation?,ask_reservation_info
dial_8,usr,can you help me to make a reservation on friday?,make_reservation
